operator,inout_travelling,network_type,rating,calldrop_category,latitude,longitude,state_name,month,has_valid_coordinates,has_valid_state,network_type_known
RJio,Indoor,4G,2,Poor Voice Quality,19.22073783,72.8427945,Maharashtra,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.115523,78.2817775,Uttarakhand,August,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.0967517,80.2824781,Tamil Nadu,August,True,True,False
RJio,Outdoor,4G,3,Satisfactory,30.115523,78.2817775,Uttarakhand,August,True,True,True
VI,Indoor,4G,2,Poor Voice Quality,21.12307653,79.06797886,Maharashtra,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1155248,78.281769,Uttarakhand,August,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1156196,78.281759,Uttarakhand,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048109,78.2876556,Uttarakhand,August,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566345,77.489648,Karnataka,August,True,True,True
Airtel,Outdoor,Unknown,5,Satisfactory,12.9564771,77.48964084,Karnataka,August,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.96236551,77.47583154,Karnataka,August,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.95667226,77.48969608,Karnataka,August,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.9566225,77.4897437,Karnataka,August,True,True,False
RJio,Outdoor,4G,5,Satisfactory,12.9414738,77.49274744,Karnataka,August,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.9566307,77.4896551,Karnataka,August,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.95152688,77.49689706,Karnataka,August,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.94138437,77.49277946,Karnataka,August,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9414645,77.49273697,Karnataka,August,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566667,77.4896554,Karnataka,August,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95681392,77.48977281,Karnataka,August,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.9566279,77.4896549,Karnataka,August,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.95660099,77.48959416,Karnataka,August,True,True,True
RJio,Travelling,4G,5,Satisfactory,12.94313833,77.49054193,Karnataka,August,True,True,True
RJio,Travelling,4G,5,Satisfactory,12.94827808,77.4962919,Karnataka,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1155274,78.2817738,Uttarakhand,August,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1155274,78.2817738,Uttarakhand,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1155991,78.2817641,Uttarakhand,August,True,True,False
RJio,Indoor,Unknown,3,Satisfactory,30.115401,78.2818993,Uttarakhand,August,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.104812,78.2876529,Uttarakhand,August,True,True,True
RJio,Outdoor,4G,5,Satisfactory,12.9566309,77.4896275,Karnataka,August,True,True,True
RJio,Travelling,4G,5,Satisfactory,12.9560445,77.4901554,Karnataka,August,True,True,True
RJio,Indoor,Unknown,1,Poor Voice Quality,30.104809,78.2876552,Uttarakhand,August,True,True,False
RJio,Indoor,Unknown,3,Satisfactory,30.1048112,78.2876569,Uttarakhand,August,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.9566993,77.4896566,Karnataka,August,True,True,True
Airtel,Outdoor,4G,4,Satisfactory,13.0276278,77.6060044,Karnataka,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1156238,78.281765,Uttarakhand,August,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2188562,72.8432397,Maharashtra,August,True,True,True
RJio,Outdoor,4G,1,Poor Voice Quality,30.10424466,78.28801266,Uttarakhand,August,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.10424466,78.28801266,Uttarakhand,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10424466,78.28801266,Uttarakhand,August,True,True,True
VI,Travelling,2G,1,Call Dropped,21.12281821,79.06784213,Maharashtra,August,True,True,True
VI,Outdoor,4G,1,Poor Voice Quality,21.12281821,79.06784213,Maharashtra,August,True,True,True
VI,Outdoor,4G,2,Poor Voice Quality,21.12281821,79.06784213,Maharashtra,August,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95669078,77.48970221,Karnataka,August,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2205038,72.8427602,Maharashtra,August,True,True,True
VI,Indoor,4G,3,Poor Voice Quality,21.14062017,79.06057274,Maharashtra,August,True,True,True
VI,Outdoor,4G,1,Poor Voice Quality,21.14062017,79.06057274,Maharashtra,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048386,78.2876299,Uttarakhand,August,True,True,True
VI,Travelling,4G,1,Poor Voice Quality,21.1232029,79.0679034,Maharashtra,August,True,True,True
VI,Travelling,4G,1,Poor Voice Quality,21.12317593,79.06786334,Maharashtra,August,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95667163,77.48979264,Karnataka,August,True,True,True
VI,Indoor,Unknown,1,Poor Voice Quality,21.1232044,79.0678945,Maharashtra,August,True,True,False
RJio,Indoor,Unknown,3,Satisfactory,30.1107374,78.2962322,Uttarakhand,August,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.9566106,77.489644,Karnataka,August,True,True,True
VI,Outdoor,Unknown,1,Poor Voice Quality,21.12320524,79.06789542,Maharashtra,August,True,True,False
VI,Indoor,4G,3,Poor Voice Quality,21.12714119,79.06846894,Maharashtra,August,True,True,True
RJio,Indoor,Unknown,1,Poor Voice Quality,19.2205151,72.8427717,Maharashtra,August,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1048214,78.287612,Uttarakhand,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1155255,78.2817915,Uttarakhand,August,True,True,True
RJio,Indoor,Unknown,1,Poor Voice Quality,19.2195039,72.8425011,Maharashtra,August,True,True,False
RJio,Indoor,Unknown,2,Call Dropped,19.2195039,72.8425011,Maharashtra,August,True,True,False
RJio,Indoor,Unknown,3,Satisfactory,30.1154256,78.2817121,Uttarakhand,August,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1154256,78.2817121,Uttarakhand,August,True,True,True
Airtel,Travelling,2G,4,Satisfactory,11.02392833,77.010695,Tamil Nadu,August,True,True,True
RJio,Indoor,4G,1,Call Dropped,30.10482268,78.28752311,Uttarakhand,August,True,True,True
RJio,Indoor,Unknown,2,Poor Voice Quality,19.2205031,72.8427717,Maharashtra,August,True,True,False
Airtel,Travelling,4G,3,Poor Voice Quality,9.587545,76.546305,Kerala,August,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95658769,77.48968042,Karnataka,August,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95100467,77.54263644,Karnataka,August,True,True,True
RJio,Indoor,Unknown,1,Poor Voice Quality,19.2205625,72.8429222,Maharashtra,August,True,True,False
RJio,Travelling,4G,1,Poor Voice Quality,19.2216599,72.8425011,Maharashtra,August,True,True,True
RJio,Indoor,Unknown,1,Poor Voice Quality,19.2205232,72.8427777,Maharashtra,August,True,True,False
RJio,Indoor,Unknown,1,Poor Voice Quality,19.2195394,72.8428704,Maharashtra,August,True,True,False
RJio,Indoor,4G,1,Call Dropped,19.2201113,72.845086,Maharashtra,August,True,True,True
RJio,Indoor,Unknown,2,Poor Voice Quality,19.2205178,72.8427795,Maharashtra,August,True,True,False
RJio,Outdoor,4G,3,Satisfactory,30.1028602,78.2843039,Uttarakhand,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10502214,78.28740185,Uttarakhand,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.10502214,78.28740185,Uttarakhand,August,True,True,False
RJio,Indoor,Unknown,1,Poor Voice Quality,30.1048224,78.287602,Uttarakhand,August,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1154935,78.2819501,Uttarakhand,August,True,True,True
VI,Indoor,Unknown,4,Satisfactory,21.123018,79.06792965,Maharashtra,August,True,True,False
RJio,Indoor,Unknown,2,Poor Voice Quality,19.2205783,72.8428955,Maharashtra,August,True,True,False
RJio,Indoor,Unknown,1,Call Dropped,19.2197166,72.8447167,Maharashtra,August,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.94996717,77.4904428,Karnataka,August,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.1048223,78.2876073,Uttarakhand,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1048219,78.2876091,Uttarakhand,August,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1047995,78.287649,Uttarakhand,September,True,True,True
Airtel,Indoor,2G,1,Poor Voice Quality,13.027665,77.60617333,Karnataka,September,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95661223,77.48967524,Karnataka,September,True,True,True
RJio,Travelling,4G,5,Satisfactory,12.95661223,77.48967524,Karnataka,September,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566106,77.489644,Karnataka,September,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95659272,77.48952109,Karnataka,September,True,True,True
RJio,Outdoor,4G,5,Satisfactory,12.95657856,77.48979293,Karnataka,September,True,True,True
RJio,Indoor,Unknown,2,Poor Voice Quality,19.2205628,72.8429211,Maharashtra,September,True,True,False
RJio,Indoor,Unknown,2,Call Dropped,19.2205068,72.8427726,Maharashtra,September,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1144155,78.284009,Uttarakhand,September,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1153907,78.2819204,Uttarakhand,September,True,True,True
RJio,Indoor,Unknown,1,Poor Voice Quality,19.2205235,72.8427798,Maharashtra,September,True,True,False
RJio,Indoor,Unknown,3,Satisfactory,30.1154897,78.2819398,Uttarakhand,September,True,True,False
RJio,Indoor,4G,4,Satisfactory,18.45501746,73.95941252,Maharashtra,September,True,True,True
RJio,Indoor,4G,4,Satisfactory,18.45502258,73.95939886,Maharashtra,September,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,18.4520384,73.9633979,Maharashtra,September,True,True,True
RJio,Travelling,4G,3,Satisfactory,18.45501973,73.9594185,Maharashtra,September,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1155765,78.2818053,Uttarakhand,September,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.104801,78.2876532,Uttarakhand,September,True,True,False
RJio,Indoor,4G,5,Satisfactory,13.0527639,77.55495902,Karnataka,September,True,True,True
RJio,Indoor,Unknown,1,Poor Voice Quality,18.95561613,72.81265171,Maharashtra,September,True,True,False
RJio,Indoor,Unknown,2,Call Dropped,18.95561613,72.81265171,Maharashtra,September,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.10490206,78.28763942,Uttarakhand,September,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.10490206,78.28763942,Uttarakhand,September,True,True,True
RJio,Outdoor,Unknown,2,Poor Voice Quality,18.95561613,72.81265171,Maharashtra,September,True,True,False
RJio,Travelling,Unknown,2,Poor Voice Quality,19.2323492,72.8565326,Maharashtra,September,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.11588291,78.28128832,Uttarakhand,September,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.11588291,78.28128832,Uttarakhand,September,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1048291,78.2876164,Uttarakhand,September,True,True,True
RJio,Indoor,Unknown,2,Poor Voice Quality,19.2205732,72.8428674,Maharashtra,September,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.94880057,77.49357059,Karnataka,September,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10455074,78.287407,Uttarakhand,September,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.10455074,78.287407,Uttarakhand,September,True,True,False
RJio,Indoor,Unknown,2,Poor Voice Quality,19.2205289,72.8427706,Maharashtra,September,True,True,False
RJio,Indoor,Unknown,2,Poor Voice Quality,19.2201113,72.845086,Maharashtra,September,True,True,False
RJio,Outdoor,4G,1,Poor Voice Quality,30.11553191,78.28176671,Uttarakhand,September,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048275,78.28761187,Uttarakhand,September,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.104828,78.2876196,Uttarakhand,September,True,True,True
RJio,Indoor,Unknown,1,Poor Voice Quality,19.2216599,72.8425011,Maharashtra,September,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.10468113,78.28761637,Uttarakhand,September,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.10468113,78.28761637,Uttarakhand,September,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.10723993,78.29441628,Uttarakhand,September,True,True,True
RJio,Outdoor,Unknown,3,Satisfactory,19.228719,72.8556106,Maharashtra,September,True,True,False
RJio,Outdoor,4G,3,Satisfactory,30.10723993,78.29441628,Uttarakhand,September,True,True,True
RJio,Outdoor,4G,1,Poor Voice Quality,30.10723993,78.29441628,Uttarakhand,September,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.10723993,78.29441628,Uttarakhand,September,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1048054,78.2875939,Uttarakhand,September,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95662552,77.48965591,Karnataka,September,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95656531,77.4897796,Karnataka,September,True,True,True
RJio,Outdoor,4G,5,Satisfactory,12.95659646,77.48970815,Karnataka,September,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1155258,78.2817675,Uttarakhand,September,True,True,True
RJio,Travelling,Unknown,1,Poor Voice Quality,19.2205094,72.842937,Maharashtra,September,True,True,False
RJio,Outdoor,4G,2,Poor Voice Quality,25.73244,85.80929833,Bihar,September,True,True,True
RJio,Indoor,4G,2,Call Dropped,25.73244,85.80929833,Bihar,September,True,True,True
RJio,Outdoor,4G,1,Poor Voice Quality,25.73244,85.80929833,Bihar,September,True,True,True
RJio,Travelling,4G,3,Satisfactory,25.73244,85.80929833,Bihar,September,True,True,True
RJio,Outdoor,4G,3,Poor Voice Quality,25.73244,85.80929833,Bihar,September,True,True,True
RJio,Outdoor,4G,2,Call Dropped,25.73244,85.80929833,Bihar,September,True,True,True
RJio,Outdoor,4G,3,Call Dropped,25.73244,85.80929833,Bihar,September,True,True,True
Airtel,Travelling,4G,5,Satisfactory,18.006945,81.71038667,Chhattisgarh,September,True,True,True
RJio,Indoor,Unknown,1,Poor Voice Quality,19.2205094,72.842937,Maharashtra,September,True,True,False
RJio,Outdoor,Unknown,3,Satisfactory,30.1048009,78.287613,Uttarakhand,September,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1048001,78.2876501,Uttarakhand,September,True,True,True
VI,Indoor,Unknown,1,Poor Voice Quality,21.12575007,79.06721741,Maharashtra,September,True,True,False
VI,Outdoor,4G,1,Poor Voice Quality,21.1232321,79.0678923,Maharashtra,September,True,True,True
Airtel,Indoor,4G,4,Satisfactory,12.98199333,77.60223833,Karnataka,September,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.94936172,77.5933372,Karnataka,September,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.1047787,78.2876381,Uttarakhand,September,True,True,True
RJio,Indoor,Unknown,2,Poor Voice Quality,19.2205133,72.8427666,Maharashtra,September,True,True,False
VI,Outdoor,4G,5,Satisfactory,20.02599453,73.88577866,Maharashtra,September,True,True,True
RJio,Indoor,4G,3,Satisfactory,25.73300667,85.80869333,Bihar,September,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,25.73300667,85.80869333,Bihar,September,True,True,True
RJio,Travelling,4G,3,Satisfactory,25.73279667,85.80974333,Bihar,September,True,True,True
RJio,Travelling,4G,2,Poor Voice Quality,25.73279667,85.80974333,Bihar,September,True,True,True
VI,Outdoor,Unknown,1,Poor Voice Quality,21.13642299,79.06039913,Maharashtra,September,True,True,False
VI,Travelling,Unknown,1,Poor Voice Quality,21.12270591,79.06848668,Maharashtra,September,True,True,False
RJio,Indoor,4G,2,Poor Voice Quality,25.7463782,85.8068596,Bihar,September,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,25.7252357,85.8033377,Bihar,September,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,25.7470706,85.8052588,Bihar,September,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,25.7316124,85.8068596,Bihar,September,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,25.732545,85.80923333,Bihar,September,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,25.73265667,85.80952833,Bihar,September,True,True,True
RJio,Outdoor,Unknown,3,Satisfactory,30.11551473,78.28222294,Uttarakhand,September,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.95660429,77.48964377,Karnataka,September,True,True,True
RJio,Indoor,Unknown,2,Poor Voice Quality,19.2193218,72.8443474,Maharashtra,September,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.11551473,78.28222294,Uttarakhand,September,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.8903559,75.8088038,Rajasthan,September,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.8904106,75.8086969,Rajasthan,September,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566089,77.4896564,Karnataka,September,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566213,77.4896471,Karnataka,September,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95656327,77.4897235,Karnataka,September,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566954,77.4896693,Karnataka,September,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1155239,78.2817738,Uttarakhand,September,True,True,False
RJio,Outdoor,4G,3,Satisfactory,30.1155239,78.2817738,Uttarakhand,September,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1155279,78.2817732,Uttarakhand,September,True,True,True
RJio,Outdoor,Unknown,3,Satisfactory,30.1048002,78.2876495,Uttarakhand,September,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.95658995,77.48991698,Karnataka,September,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1047998,78.2876503,Uttarakhand,September,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1155854,78.281798,Uttarakhand,September,True,True,False
RJio,Indoor,4G,4,Satisfactory,26.8894474,75.8087893,Rajasthan,September,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1155854,78.281798,Uttarakhand,September,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1030517,78.2883667,Uttarakhand,September,True,True,True
RJio,Outdoor,Unknown,3,Satisfactory,30.1030517,78.2883667,Uttarakhand,September,True,True,False
Airtel,Indoor,Unknown,1,Poor Voice Quality,30.1071389,78.2891544,Uttarakhand,September,True,True,False
Airtel,Travelling,4G,5,Satisfactory,17.998185,81.734975,Odisha,September,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,25.73268,85.80938667,Bihar,September,True,True,True
RJio,Indoor,4G,3,Satisfactory,25.73268,85.80938667,Bihar,September,True,True,True
RJio,Outdoor,4G,3,Satisfactory,25.73268,85.80938667,Bihar,September,True,True,True
Airtel,Outdoor,Unknown,1,Poor Voice Quality,30.10965375,78.28772917,Uttarakhand,September,True,True,False
Airtel,Outdoor,Unknown,3,Satisfactory,30.10965375,78.28772917,Uttarakhand,September,True,True,False
RJio,Indoor,Unknown,2,Poor Voice Quality,19.2195039,72.8425011,Maharashtra,September,True,True,False
Airtel,Indoor,Unknown,3,Satisfactory,30.1155292,78.2817635,Uttarakhand,September,True,True,False
Airtel,Indoor,2G,1,Poor Voice Quality,27.5325713,79.2939118,Uttar Pradesh,September,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,25.730345,85.81512833,Bihar,September,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,25.732435,85.80927,Bihar,September,True,True,True
RJio,Outdoor,4G,2,Call Dropped,25.73268,85.80938667,Bihar,September,True,True,True
RJio,Outdoor,4G,1,Poor Voice Quality,25.73268,85.80938667,Bihar,September,True,True,True
Airtel,Indoor,Unknown,1,Poor Voice Quality,30.1155207,78.2817712,Uttarakhand,September,True,True,False
Airtel,Indoor,Unknown,3,Satisfactory,30.1154889,78.2819607,Uttarakhand,September,True,True,False
Airtel,Indoor,Unknown,3,Satisfactory,30.1155121,78.2819378,Uttarakhand,September,True,True,False
Airtel,Indoor,Unknown,3,Satisfactory,30.1155246,78.2817713,Uttarakhand,September,True,True,False
Airtel,Indoor,Unknown,1,Poor Voice Quality,30.1155342,78.2817716,Uttarakhand,September,True,True,False
RJio,Indoor,4G,5,Satisfactory,23.72540608,86.6376464,West Bengal,September,True,True,True
Airtel,Outdoor,4G,3,Satisfactory,27.5302474,79.2826397,Uttar Pradesh,September,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.8900273,75.8083746,Rajasthan,September,True,True,True
Airtel,Indoor,4G,3,Satisfactory,30.1155271,78.2817724,Uttarakhand,September,True,True,True
Airtel,Indoor,4G,1,Poor Voice Quality,30.1153838,78.2819002,Uttarakhand,September,True,True,True
Airtel,Outdoor,4G,1,Poor Voice Quality,30.1067996,78.2957605,Uttarakhand,September,True,True,True
Airtel,Indoor,4G,3,Satisfactory,30.10674058,78.29577948,Uttarakhand,September,True,True,True
Airtel,Outdoor,Unknown,3,Satisfactory,30.10674058,78.29577948,Uttarakhand,September,True,True,False
RJio,Indoor,4G,3,Satisfactory,19.2204924,72.8427636,Maharashtra,September,True,True,True
Airtel,Indoor,Unknown,3,Satisfactory,30.10674058,78.29577948,Uttarakhand,September,True,True,False
Airtel,Indoor,4G,2,Poor Voice Quality,30.10674058,78.29577948,Uttarakhand,September,True,True,True
Airtel,Outdoor,4G,1,Poor Voice Quality,27.5324818,79.297434,Uttar Pradesh,September,True,True,True
